Billing Date,Net Weight,Sales Region,Invoice Value,Material Code,Size,QTY(EA)
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-18,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-20,0.008157,DR,15993.39,FAML0404N000N1600,Multy Purpose Ladder,1
2023-12-30,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-12-30,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-09-06,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-09-07,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-09-08,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-09-12,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-10-07,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-10-07,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-10-10,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-10-10,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-10-12,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-10-24,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-10-30,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-10-31,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-04,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-04,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-04,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-09,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-09,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-09,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-11,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-11,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-11,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-11,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-11,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-11,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-11,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-11,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-11,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-16,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-16,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-16,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-17,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-17,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-17,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-19,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-19,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-24,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-24,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-30,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-30,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-30,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-31,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-06,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-06,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-08,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-08,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-08,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-20,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-20,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-22,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-29,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-30,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-30,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-06-30,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-07-08,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-07-08,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-07-10,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-07-19,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-07-19,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-07-24,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-07-28,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-08-04,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-08-04,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-08-09,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-08-10,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-08-10,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-08-12,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-08-17,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-08-22,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-08-26,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-03-23,0.008157,DR,16077.76,FAML0404N000N1600,Multy Purpose Ladder,1
2024-01-05,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-01-09,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-01-09,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-01-09,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-01-09,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-01-19,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-02-29,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-03-20,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-03-22,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-03-22,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2024-03-29,0.006208,DR,16126.95,FAML0304N000N1200,Multy Purpose Ladder,1
2023-05-16,0.00957,DR,16593.25,FASL3000M001L0400,STEP LADDER,3
2024-01-30,0.01185,DR,16633.57,FASL3000M000L0500,STEP LADDER,3
2024-03-09,0.008157,DR,17192.9,FAML0404N000N1600,Multy Purpose Ladder,1
2023-06-30,0.01276,DR,17699.47,FASL3000M001L0400,STEP LADDER,4
2023-12-30,0.006208,DR,17739.65,FAML0304N000N1200,Multy Purpose Ladder,1
2023-12-30,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-27,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-28,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2023-11-30,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2023-10-18,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-03-29,0.01276,DR,17699.47,FASL3000M000L0400,STEP LADDER,4
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-07,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-09,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-09,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
2024-02-09,0.008157,DR,17992.57,FAML0404N000N1600,Multy Purpose Ladder,1
